1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,class
12,72,19,24,7,82,24,84,5,9,18,218,13,18,2,15,10,21,50,39,14,15,358,8,184,0,15,108,56,16,149,330,210,9,12,11,28,22,177,16,30,4,7,72,4,14,16,7,7,7,7,17,14,5,44,10,15,14,0,37,8,0,6,33,64,12,7,5,10,9,4,31,16,9,9,16,14,111,10,9,36,4,14,85,7,4,26,5,151,9,19,3,17,17,19,24,9,6,32,29,9,37,14,2,4,6,17,26,44,71,52,12,11,10,15,18,6,19,24,70,30,5,16,10,26,25,7,7,11,91,2,10,135,13,4,42,12,24,99,12,51,19,15,3,20,8,28,7,752,4,14,257,24,58,5,9,22,35,8,7,56,31,6,17,30,114,12,5,2,42,70,23,0,8,38,8,7,4,28,13,9,11,9,5,16,7,23,13,18,6,15,11,9,21,3,21,11,16,7,326,5,126,5,65,25,17,8,19,12,16,22,6,29,100,24,13,4,0,5,6,22,53,570,2,30,15,11,8,2,2,88,31,27,41,13,5,335,13,19,3,62,7,11,13,18,21,10,7,10,8,21,3,13,7,21,F
3,3,4,2,3,6,1,5,1,0,0,15,2,2,1,3,0,0,13,11,2,3,21,0,13,0,0,8,5,0,11,21,9,1,0,1,2,0,35,0,1,0,0,5,0,0,0,0,0,1,0,0,0,0,4,1,2,0,0,2,0,0,0,1,12,0,1,1,3,0,2,4,1,0,0,0,1,8,1,4,2,1,1,7,2,7,3,1,11,1,2,1,0,0,1,2,2,0,3,3,0,0,0,0,1,2,1,1,5,3,5,0,1,2,0,0,0,1,0,5,3,0,2,1,1,3,1,0,0,1,0,0,4,2,3,11,3,1,10,1,5,1,1,0,3,0,0,0,84,1,1,16,2,6,0,0,0,8,0,1,5,2,0,1,0,10,0,0,1,7,3,6,0,0,2,0,0,2,4,0,0,0,2,1,9,1,0,1,3,1,3,0,1,0,1,0,1,3,1,23,0,6,0,5,2,3,1,2,1,1,0,2,4,5,2,2,0,0,0,1,0,2,44,0,4,0,1,0,0,0,5,2,1,2,1,2,28,3,0,6,3,0,0,0,1,0,1,0,0,0,1,2,1,2,1,F
17,43,26,15,17,145,27,103,26,21,7,257,17,21,4,18,11,14,92,69,31,40,219,4,248,0,11,161,54,4,106,201,206,4,17,17,8,13,328,17,20,7,11,50,14,8,10,6,12,24,14,12,10,12,39,8,6,15,0,63,3,0,14,36,133,12,28,8,28,12,6,38,10,35,14,4,8,173,26,27,20,6,18,100,7,20,18,12,107,24,51,11,2,13,21,8,17,6,28,56,6,66,18,16,13,22,11,21,36,32,48,12,15,13,15,13,15,16,9,40,37,0,21,28,13,18,11,11,10,78,10,5,72,42,22,73,12,14,85,21,116,11,4,3,17,4,27,16,1041,12,32,179,15,66,1,6,5,36,9,24,54,17,26,9,13,132,16,4,4,39,32,36,0,3,26,10,18,15,23,5,12,6,10,2,64,6,17,14,35,1,6,10,9,9,14,21,12,25,10,412,15,149,18,82,7,24,6,21,24,9,5,25,23,75,12,14,14,0,13,31,14,29,547,3,11,19,17,23,1,4,69,21,13,57,50,11,424,17,6,15,60,9,29,5,18,21,22,3,5,5,6,18,20,21,28,M
5,22,8,3,10,61,10,48,3,9,3,107,8,9,2,11,3,7,37,31,10,10,107,1,113,1,6,88,20,7,50,97,61,8,10,5,10,6,144,3,3,5,3,23,6,5,6,3,5,8,3,6,0,4,13,10,1,8,0,28,0,0,7,16,58,6,4,3,6,4,5,9,1,13,5,7,0,69,14,23,12,3,9,39,4,7,5,10,50,8,18,2,1,7,4,6,7,2,12,18,2,21,4,7,4,6,11,11,16,19,16,4,5,5,3,10,7,10,3,25,9,0,6,9,5,5,4,6,5,22,4,8,39,12,9,45,6,4,45,11,35,1,4,2,5,1,14,7,435,7,22,62,9,30,4,2,9,10,3,8,20,8,10,3,3,55,10,3,2,26,19,16,1,2,8,4,8,2,7,6,8,5,6,1,27,4,7,0,34,1,5,5,2,11,2,8,5,10,8,180,5,70,5,34,7,4,6,6,18,0,9,7,7,41,10,3,8,0,2,11,4,10,236,3,8,7,5,9,2,3,28,6,5,22,14,6,197,2,1,7,18,1,14,2,5,6,8,3,3,2,3,3,9,9,13,F
0,3,0,2,3,4,1,6,1,1,1,10,2,2,0,1,1,0,8,8,3,2,18,1,17,0,2,9,0,1,7,16,15,0,3,0,0,1,23,1,1,0,0,5,2,0,0,0,0,0,0,2,3,1,0,1,0,0,0,2,0,0,0,0,4,0,3,1,4,1,0,0,1,0,0,1,1,4,1,1,3,0,1,2,0,1,0,0,7,1,0,0,0,0,1,2,0,0,3,2,0,1,0,0,0,1,1,1,3,4,1,0,0,0,1,2,0,0,3,2,3,0,1,3,2,0,2,3,0,0,1,0,10,0,2,2,0,1,0,0,13,2,1,0,1,0,0,1,51,2,0,14,2,2,0,0,1,1,2,0,0,2,0,0,2,9,3,2,0,1,4,0,0,0,5,1,0,0,1,0,1,1,1,0,2,0,3,0,2,0,0,0,1,1,1,0,2,1,0,22,2,6,1,0,0,2,1,1,1,1,1,1,1,2,1,0,0,0,0,0,2,2,30,1,3,0,0,0,0,0,8,4,1,4,4,0,18,1,0,1,6,0,2,0,0,2,4,0,1,0,0,2,0,0,2,F
0,1,1,0,1,8,0,2,0,0,0,14,2,0,1,1,1,1,2,2,4,1,7,0,7,0,1,9,0,0,2,7,7,0,2,0,1,0,21,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,11,0,0,1,1,0,0,1,0,3,0,0,0,10,2,0,0,1,1,2,0,0,1,0,2,1,4,2,0,2,1,1,0,0,2,1,0,6,0,0,3,6,0,0,2,0,2,0,0,1,0,1,0,1,0,0,1,0,0,2,0,1,1,0,0,0,2,0,0,3,1,2,0,0,4,0,12,0,0,0,1,0,0,1,60,2,3,11,0,2,1,0,0,1,1,4,0,1,1,0,0,4,2,2,1,1,0,2,0,1,0,0,0,1,2,0,0,0,0,0,6,0,2,0,1,0,0,0,0,1,0,5,2,4,0,10,1,2,0,2,0,0,0,0,0,0,0,6,2,1,0,0,1,0,1,2,1,1,21,0,1,1,0,0,0,0,4,0,0,4,0,0,18,1,0,0,2,0,1,0,0,0,0,0,1,0,0,1,0,0,1,M
38,70,15,18,4,55,19,49,12,11,19,186,22,29,6,12,9,10,16,12,9,10,448,5,131,1,27,101,104,14,216,431,186,12,27,35,23,9,55,6,20,6,15,101,6,6,11,3,31,4,5,34,14,6,29,9,16,10,0,22,5,0,6,28,39,9,3,11,3,8,11,26,12,8,10,14,10,83,28,14,25,9,9,61,10,3,19,18,216,4,9,2,19,14,21,24,8,15,69,17,23,31,14,8,4,2,13,8,87,74,41,28,18,3,10,20,2,47,18,58,19,1,7,10,21,19,6,2,8,76,10,15,121,13,10,54,14,18,133,7,63,14,14,6,11,6,22,4,468,9,9,168,27,33,2,23,19,34,2,3,104,18,7,12,13,112,27,7,6,16,74,14,0,5,8,1,2,4,27,7,7,12,9,13,6,9,15,11,3,5,9,6,13,23,8,4,10,7,19,249,2,87,12,40,13,1,4,7,5,13,20,9,27,83,15,15,2,0,4,8,16,51,603,5,17,11,35,4,0,0,66,7,30,24,8,4,292,15,21,3,65,0,7,11,15,17,10,2,11,6,6,2,40,5,13,F
0,9,10,4,9,59,13,31,3,6,0,76,6,10,2,1,1,9,39,31,9,10,69,0,88,0,0,30,18,2,39,64,82,2,5,4,9,6,110,9,13,1,6,15,6,7,4,2,3,16,8,1,5,3,8,2,0,7,0,33,0,0,5,16,57,5,6,2,10,4,0,13,3,11,7,2,3,50,4,8,2,2,6,27,2,6,4,4,39,4,24,5,3,7,12,1,9,6,1,18,3,15,5,5,7,3,3,7,4,13,11,6,5,3,6,3,5,5,7,30,7,0,1,8,1,4,1,6,4,33,3,2,44,8,5,24,5,6,31,8,32,3,6,5,8,0,14,3,386,5,5,65,7,33,1,3,2,18,3,6,18,8,7,8,6,34,5,1,2,13,13,9,0,0,21,3,5,4,6,0,4,2,6,1,18,5,4,10,6,0,4,2,4,3,2,0,3,7,0,136,0,51,4,25,9,10,1,1,9,3,2,4,6,41,8,5,2,0,3,5,5,5,216,1,6,2,4,9,0,8,27,19,1,21,11,6,156,7,4,6,23,1,3,1,4,8,2,2,2,0,3,2,5,4,8,M
1,4,1,2,0,5,3,6,1,1,0,16,0,3,2,0,0,1,1,0,2,3,18,0,11,0,1,5,4,1,5,17,16,1,1,1,3,1,4,0,0,1,3,6,1,1,1,0,0,1,1,1,0,2,3,1,0,0,0,2,0,0,1,1,2,0,0,2,2,1,2,2,3,1,0,1,0,6,1,0,1,2,1,4,0,0,3,1,5,1,1,1,1,1,3,0,0,3,1,4,3,1,1,0,1,1,2,0,2,0,5,4,0,0,0,1,0,1,1,4,5,0,0,2,0,3,1,0,0,5,0,0,3,0,3,0,1,1,6,2,9,0,2,0,2,0,1,0,34,0,0,6,3,4,0,3,1,0,0,0,4,1,1,0,0,8,1,2,2,0,0,1,0,0,1,0,0,1,5,0,0,0,2,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,20,1,8,2,2,1,0,1,0,0,0,1,1,5,4,0,0,0,0,0,0,2,1,33,0,0,0,1,0,0,2,2,1,1,3,0,0,17,0,1,0,7,0,2,1,0,0,1,0,1,0,0,1,1,0,1,M
1,2,0,3,1,6,1,7,0,0,1,12,0,1,1,0,0,0,0,0,1,1,17,0,10,0,0,1,5,0,10,16,12,0,1,1,1,1,3,1,2,0,1,4,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,1,0,1,1,0,0,5,0,0,1,9,0,0,2,1,0,7,0,0,0,0,10,0,2,0,1,0,1,1,0,1,3,2,2,0,0,0,0,0,0,1,3,4,1,2,0,1,0,0,0,3,1,0,3,0,0,2,1,0,0,0,1,3,0,0,7,0,1,1,0,2,7,0,3,2,0,0,0,0,1,0,24,0,0,6,2,1,0,2,0,3,0,2,5,2,4,1,1,6,1,0,1,1,4,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,1,0,20,1,9,0,6,1,0,0,0,1,1,0,0,1,0,1,2,1,0,0,0,1,1,23,1,0,0,1,0,0,0,0,0,0,2,0,0,15,1,1,0,4,0,2,0,0,0,0,0,0,0,0,0,2,1,0,F
1,4,1,1,0,10,3,6,2,1,0,30,1,1,0,4,1,1,2,2,1,2,11,1,14,0,0,14,1,0,4,10,14,1,2,1,1,0,12,0,2,1,0,3,0,0,2,1,0,4,1,1,0,2,5,0,1,1,0,5,0,0,1,5,10,1,0,0,4,1,3,2,0,4,0,0,1,14,3,5,2,0,1,11,0,1,1,3,4,3,5,1,0,0,2,2,1,0,1,3,0,2,0,1,1,1,0,5,2,1,5,0,0,1,2,0,1,0,1,2,3,1,1,1,2,1,1,1,1,5,1,0,6,3,1,8,1,1,3,3,10,1,0,0,1,0,3,0,67,1,1,9,0,6,0,0,0,5,2,2,1,3,3,1,0,13,2,3,0,8,1,1,0,1,2,3,1,0,1,0,0,2,1,0,5,1,0,0,2,0,0,2,1,0,2,2,2,1,0,31,0,12,2,5,0,0,0,1,3,1,0,2,1,3,1,0,1,0,0,1,1,3,40,0,1,1,1,1,0,1,4,1,1,1,1,1,35,4,0,1,3,0,0,1,0,3,2,0,0,0,0,3,1,0,2,F
2,12,4,4,3,19,0,12,2,0,1,37,4,1,2,0,1,2,26,21,6,5,50,1,31,1,1,9,12,2,20,48,31,6,4,4,1,0,78,1,4,0,1,14,3,2,3,2,0,1,1,1,0,0,4,2,1,2,0,5,1,0,0,5,12,2,1,3,5,0,0,6,1,5,4,2,1,20,0,3,6,3,2,13,2,4,4,1,20,1,2,0,1,3,3,2,1,0,5,8,2,3,1,1,0,9,3,1,8,3,9,2,3,1,1,4,1,0,1,9,5,0,11,4,4,4,0,1,1,7,0,3,6,0,2,10,3,1,16,2,15,4,2,2,1,1,4,2,173,1,2,27,4,5,1,2,2,20,2,1,12,5,1,0,0,22,4,1,2,3,3,16,0,0,6,0,1,2,6,1,1,1,1,0,8,1,1,1,1,2,0,3,1,1,0,2,4,2,1,52,2,19,0,8,1,9,1,11,1,1,2,12,6,11,1,2,1,0,0,0,3,8,82,1,2,0,4,5,0,0,8,4,5,11,6,1,60,15,2,4,10,0,2,4,0,3,1,2,0,0,1,2,4,9,2,F
0,4,1,1,0,9,3,10,0,4,0,24,2,3,0,1,2,1,0,0,0,3,24,1,19,0,0,14,6,0,8,22,25,0,0,0,1,2,7,1,1,1,3,8,0,0,2,2,0,1,1,0,0,0,6,1,1,3,0,4,0,0,3,0,4,2,0,1,1,0,2,1,1,2,3,0,0,13,3,0,3,1,2,3,0,0,5,3,8,0,2,2,0,2,8,2,0,2,0,3,2,5,1,0,2,0,1,2,0,2,8,2,2,0,5,3,1,0,0,3,0,0,1,1,2,5,1,1,1,11,2,1,7,1,2,2,0,2,9,0,8,1,1,1,1,0,0,0,57,2,1,9,2,2,2,2,1,3,1,0,6,3,0,1,0,10,0,0,0,4,2,2,0,0,2,0,1,0,5,2,0,0,0,0,1,0,0,3,2,0,0,2,1,2,0,3,1,0,0,27,0,10,2,2,1,0,1,1,0,0,1,0,5,4,1,1,0,0,0,1,2,3,54,0,1,3,0,0,0,1,1,2,3,2,0,0,26,1,0,0,7,0,1,1,3,1,2,0,0,2,1,0,2,0,0,M
3,81,29,15,45,220,38,174,34,34,11,376,32,34,3,19,8,28,169,133,17,60,275,6,335,3,13,196,18,10,102,248,241,15,28,3,11,41,521,6,27,18,7,92,5,19,15,17,8,27,15,13,16,19,32,16,13,31,0,77,3,0,25,53,184,30,47,9,66,13,6,43,6,59,23,10,9,267,32,67,38,7,22,133,0,28,9,18,103,23,65,3,5,11,24,21,29,5,26,82,3,54,21,17,4,0,17,25,34,52,46,11,9,20,11,7,13,16,30,101,30,2,11,14,29,9,12,17,12,131,10,4,200,48,21,165,3,28,63,26,133,12,22,14,28,6,45,29,1460,27,37,187,32,96,2,3,13,2,23,31,18,34,33,25,11,166,28,8,3,59,51,42,0,11,41,13,17,10,12,14,24,6,6,9,94,2,24,26,67,6,4,23,12,27,22,0,30,26,12,546,11,246,11,108,7,46,8,11,36,10,15,0,12,148,50,12,16,0,5,39,14,61,863,4,30,14,3,57,1,3,83,31,17,74,75,22,669,1,6,20,88,17,29,9,32,30,19,5,9,11,19,27,16,19,44,M
6,37,14,6,17,133,23,91,16,17,2,308,10,11,4,20,13,16,71,51,39,32,140,0,217,0,4,161,27,1,61,134,147,7,16,3,9,9,219,4,12,5,5,30,14,10,17,13,5,14,7,8,4,13,23,6,2,13,0,56,3,1,12,39,92,12,19,8,18,7,18,30,6,31,8,1,4,183,35,24,17,8,22,108,9,20,9,13,61,22,38,2,6,18,30,5,21,6,12,52,5,47,12,10,2,21,10,9,19,17,33,13,5,17,6,16,8,6,6,55,13,0,30,24,10,9,15,6,8,69,11,12,63,48,20,77,12,4,58,27,99,5,6,5,13,4,26,21,835,4,16,120,12,61,7,5,4,26,14,13,27,18,21,9,1,79,16,5,4,66,17,10,1,4,14,13,12,2,13,8,14,13,20,6,37,6,15,10,21,1,2,22,4,9,13,17,17,7,5,369,15,141,8,78,7,14,4,30,24,5,4,28,13,77,13,5,8,0,7,35,10,24,465,2,12,10,3,17,1,3,51,9,8,62,35,11,374,13,7,16,41,5,27,3,20,15,12,4,5,5,4,9,8,8,35,M
0,1,0,0,5,4,0,6,0,0,0,1,0,1,0,0,0,1,10,7,2,1,2,1,9,1,0,2,0,0,1,2,4,0,1,0,0,1,32,0,1,0,0,2,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,6,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,2,0,1,1,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,1,1,0,0,2,0,1,2,0,0,0,0,4,0,0,1,0,0,0,2,50,0,2,2,0,4,0,0,0,7,0,3,0,1,0,0,0,5,1,0,0,2,0,4,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,1,1,0,0,0,0,0,0,0,0,1,0,11,2,7,0,1,0,1,0,1,0,0,0,0,0,2,1,0,0,0,1,0,0,1,11,0,0,0,0,3,0,0,0,0,0,4,6,0,17,1,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,2,2,M
0,6,2,1,0,15,1,13,3,1,1,19,6,2,0,5,1,1,2,1,3,3,17,0,22,0,1,22,2,1,5,17,11,1,2,0,1,1,10,0,0,1,1,3,2,0,0,0,0,3,0,1,1,2,4,1,2,2,0,9,0,0,1,7,7,2,1,0,2,1,0,2,1,4,0,1,0,14,5,3,1,0,4,11,2,0,2,3,5,3,4,0,0,1,0,2,2,0,1,7,0,11,2,3,0,3,1,2,3,1,5,0,0,1,0,2,2,1,0,4,4,0,1,3,1,2,2,2,1,6,2,1,5,0,1,7,2,1,2,2,14,0,0,0,2,0,7,0,77,5,1,12,1,7,0,0,1,1,2,2,2,4,3,0,0,11,2,1,0,4,1,1,0,0,6,1,2,1,2,0,0,1,0,0,2,1,0,2,2,1,0,1,0,0,1,2,2,0,0,39,1,22,1,9,0,0,0,1,4,0,1,3,2,8,1,2,1,0,1,0,1,4,44,0,2,2,0,1,0,0,4,5,2,5,1,2,39,0,0,0,3,0,2,0,1,1,1,0,0,0,0,2,0,0,0,F
19,103,25,36,22,126,26,85,13,22,25,320,34,45,11,12,23,24,79,62,17,21,482,11,229,1,16,237,57,6,217,458,316,10,20,9,15,21,238,21,25,8,18,114,4,13,27,9,19,22,5,29,18,14,70,9,14,18,0,53,9,0,13,24,101,16,10,19,24,12,16,35,25,20,23,6,15,165,19,21,46,16,11,86,2,9,55,13,218,16,42,14,11,19,37,16,15,9,51,26,15,101,14,6,15,18,12,11,85,124,96,22,9,7,14,34,13,37,23,84,52,1,16,11,34,55,19,12,15,88,5,19,247,27,16,96,10,28,97,15,70,26,7,12,18,12,21,9,1106,16,93,270,18,80,9,15,13,83,12,6,57,28,14,40,9,160,20,8,11,40,124,29,0,10,41,6,13,15,70,16,4,10,10,4,28,8,25,11,20,13,8,11,18,29,11,7,15,27,4,378,7,125,10,60,7,19,6,15,19,16,16,28,70,125,57,18,6,0,37,17,28,79,822,3,16,9,9,14,1,6,86,30,44,53,20,11,437,30,13,8,72,3,9,17,16,28,11,4,19,13,5,6,12,7,26,F
24,84,25,33,34,113,21,80,13,10,15,234,19,23,12,17,13,18,162,122,19,25,429,8,234,2,16,161,80,11,189,405,234,12,26,23,13,20,453,18,22,1,11,86,13,9,11,14,21,15,9,21,25,7,40,18,12,19,0,45,7,0,4,13,132,14,14,13,34,19,8,34,11,22,14,11,7,138,17,24,38,13,17,70,9,33,28,14,189,19,42,9,15,15,32,21,11,10,46,34,14,56,10,9,9,26,23,17,61,67,60,20,11,10,17,28,9,35,21,54,36,6,34,24,22,28,16,14,8,77,12,23,146,16,8,70,23,24,132,15,85,17,6,4,20,7,10,12,1157,8,23,253,17,81,10,14,16,44,8,13,80,26,14,15,23,153,26,6,12,46,67,35,3,10,39,10,13,9,43,11,5,6,12,9,65,10,19,14,36,9,18,18,14,21,7,14,10,35,14,359,3,103,8,53,9,41,15,39,10,13,17,27,43,88,14,17,7,0,2,12,15,58,662,3,20,21,23,28,2,5,85,35,31,48,48,8,405,14,18,32,65,1,12,8,18,19,16,10,7,5,7,11,25,27,18,F
1,6,1,0,0,16,2,9,0,0,3,13,1,3,0,1,2,2,8,7,0,5,33,1,25,0,1,24,3,2,16,33,16,1,0,0,3,2,20,0,0,0,0,11,0,1,1,2,3,3,0,1,4,1,1,0,1,1,0,9,0,0,0,0,8,1,2,0,1,2,0,3,1,1,0,2,0,8,2,1,5,0,2,4,0,1,1,0,16,0,3,0,0,1,1,1,1,0,4,5,0,8,2,0,0,1,0,2,5,13,1,0,0,0,0,2,3,3,2,2,3,0,0,0,5,1,1,0,1,8,0,2,21,1,0,1,1,3,4,4,1,0,0,0,5,0,0,4,86,0,8,13,1,11,1,0,3,5,1,1,3,0,1,6,0,10,0,0,0,6,13,1,0,1,1,3,3,1,1,1,2,0,0,0,3,0,0,0,2,0,0,2,2,4,0,0,1,5,0,32,0,10,0,3,2,2,0,0,3,0,3,1,1,6,2,1,0,0,3,1,2,5,40,0,2,1,0,2,0,0,4,1,0,2,2,0,36,5,0,1,6,0,0,0,7,2,0,0,0,1,0,0,0,0,5,F
0,18,0,3,13,16,6,18,2,1,3,43,5,0,0,1,1,2,21,20,2,5,55,2,38,0,1,30,5,5,19,51,23,1,6,1,1,4,87,0,2,1,0,4,1,1,2,3,1,1,3,1,4,3,1,1,2,3,0,5,1,0,1,3,27,3,6,0,8,1,3,0,2,3,2,5,1,21,2,5,1,0,2,8,0,6,0,0,19,5,4,0,2,3,2,4,0,1,6,7,0,14,2,1,1,4,4,5,6,7,1,2,1,1,0,5,1,4,3,5,6,1,3,2,0,0,2,3,0,13,1,1,25,9,1,10,1,3,11,2,18,2,2,0,2,2,3,0,194,3,8,29,2,8,3,0,6,44,3,2,5,7,0,1,0,22,6,1,0,6,7,6,0,1,8,0,1,2,0,0,0,1,3,2,16,0,2,3,8,2,0,3,1,1,2,2,3,4,0,56,0,22,1,5,0,6,1,3,3,1,6,4,0,10,5,2,0,0,3,4,1,14,87,2,3,2,1,3,1,0,8,6,2,8,10,0,72,13,2,6,7,0,2,0,3,2,0,0,1,0,3,3,2,2,0,F
6,13,0,8,0,11,6,11,3,3,2,42,3,7,3,4,3,3,7,3,7,3,72,3,27,0,5,21,15,4,35,71,49,0,5,4,2,7,25,2,5,0,2,15,0,2,3,2,3,0,1,7,4,3,8,1,0,0,0,3,0,0,3,0,14,0,1,3,1,2,3,0,4,2,3,4,3,19,4,1,3,3,0,9,0,0,4,3,35,1,4,2,1,1,5,0,0,1,10,3,2,9,1,2,2,4,3,1,16,13,12,3,0,3,1,2,1,5,3,11,1,1,1,2,2,4,4,3,3,10,3,1,28,2,3,6,1,2,20,2,20,5,1,2,1,0,0,3,132,1,1,44,7,10,0,2,5,24,1,2,15,3,1,8,4,26,5,1,3,1,13,10,0,0,10,0,2,1,8,1,0,0,2,1,4,0,4,2,2,0,1,2,1,3,1,0,4,5,0,44,4,11,3,6,1,1,1,2,1,4,5,4,8,15,1,5,1,0,0,1,3,10,113,0,5,5,4,0,1,0,18,8,5,14,1,0,47,8,1,0,13,0,7,3,0,5,2,4,1,1,1,0,4,2,3,F
0,18,2,2,0,26,3,22,3,3,1,72,3,2,0,7,2,5,0,0,8,9,56,2,50,0,0,39,1,1,18,51,52,2,5,1,3,9,0,5,4,3,0,16,2,4,4,3,2,1,1,0,7,5,4,2,1,2,0,7,1,0,2,6,19,2,0,0,0,3,7,2,6,7,2,1,1,30,1,4,9,0,4,20,0,0,1,2,18,4,6,2,3,1,7,2,2,2,2,13,0,17,2,1,2,3,3,1,2,8,5,4,1,3,3,7,1,2,0,7,6,1,0,3,7,1,0,5,3,18,1,3,22,4,6,15,0,4,14,4,17,1,1,0,8,2,3,6,182,2,4,50,4,21,1,0,4,6,2,0,1,2,5,3,6,29,5,1,0,2,8,6,0,0,10,1,2,2,1,3,4,2,2,3,0,0,2,1,0,2,1,4,2,4,1,3,4,0,2,78,2,28,0,13,2,0,1,0,4,1,4,3,1,10,2,3,1,0,2,2,8,14,108,2,6,8,1,0,0,2,18,0,5,22,0,2,76,4,4,0,10,0,5,1,7,8,5,0,0,2,5,0,3,0,11,F
0,1,0,3,0,12,1,7,0,1,2,11,0,0,0,1,0,0,5,5,1,5,14,0,13,0,2,8,0,1,8,12,15,2,1,0,1,0,13,0,3,1,0,0,1,0,0,0,0,0,2,2,1,1,0,0,0,1,0,5,0,0,1,4,6,0,0,0,0,0,0,0,0,3,0,1,2,6,3,1,0,0,4,7,0,1,0,0,8,0,3,0,1,0,0,0,0,1,3,7,0,2,0,0,0,0,0,1,3,7,0,1,0,0,0,0,0,0,3,2,2,0,1,2,0,0,1,0,0,3,1,0,13,1,1,1,0,2,1,0,6,2,0,0,1,0,4,2,52,0,3,12,0,2,0,0,1,0,0,1,0,2,3,2,0,6,1,0,0,7,7,2,0,0,1,2,1,2,0,0,2,1,1,0,1,0,1,0,2,0,0,0,2,0,0,6,0,2,0,22,0,12,1,6,1,2,0,1,1,3,1,0,0,4,2,1,1,0,0,0,1,1,28,0,1,1,0,0,0,0,6,1,2,1,0,0,26,0,1,1,6,0,0,1,0,0,0,0,0,0,1,0,0,0,3,M
5,33,7,7,8,41,10,20,2,11,7,85,7,12,4,9,9,7,32,30,8,6,131,1,72,0,10,76,20,5,60,125,81,5,7,9,3,5,91,4,6,4,5,33,7,2,7,3,3,6,3,16,5,3,11,5,2,11,0,12,1,0,6,12,42,11,1,5,9,5,1,11,6,13,6,5,4,54,22,11,19,5,0,31,1,9,6,2,60,5,16,2,3,6,2,6,6,4,15,7,2,27,3,4,2,5,6,9,27,26,18,6,4,9,3,6,4,7,1,27,12,0,4,8,14,6,4,8,4,35,8,3,52,5,7,29,1,10,34,2,31,5,5,4,3,1,9,8,324,2,8,81,10,9,3,2,7,14,2,6,20,6,8,9,2,48,7,3,4,18,26,14,0,4,13,4,9,7,10,7,5,2,6,7,13,0,7,3,16,2,4,8,6,7,2,6,2,7,7,132,6,38,4,25,3,3,3,4,4,6,7,7,10,41,7,6,4,0,0,3,2,25,241,1,12,10,9,2,0,1,41,11,7,18,4,3,148,6,3,9,33,2,9,3,10,7,3,1,7,6,5,4,11,3,9,F
0,15,5,3,10,37,2,25,4,0,0,52,5,6,0,5,11,9,73,66,2,11,68,2,67,0,2,55,8,2,29,58,52,2,9,6,1,3,215,6,4,0,3,14,2,7,2,4,1,4,3,2,6,1,10,2,2,8,0,19,2,2,0,2,32,7,10,2,18,1,2,7,3,9,2,2,2,25,5,9,6,2,8,15,0,4,5,9,29,4,14,4,1,3,4,7,6,2,4,12,2,12,3,1,4,4,3,12,7,12,12,7,0,1,0,7,1,1,0,22,3,5,1,5,3,5,5,5,4,21,2,4,26,7,4,26,0,4,20,1,25,2,3,2,11,2,2,2,361,1,8,49,3,19,2,2,2,40,2,10,8,3,6,4,1,22,9,1,0,28,12,10,0,2,17,2,2,1,5,2,1,5,2,1,17,0,2,1,15,1,0,5,2,3,4,6,5,14,4,93,1,30,2,13,1,32,2,1,6,2,2,5,5,28,2,3,4,0,1,1,5,10,162,1,2,1,6,8,0,1,10,9,5,10,20,4,101,7,2,4,12,0,2,3,7,3,3,1,1,1,0,6,10,6,3,M
